OrderID,OrderDate,CustomerID,ProductID,Quantity,Price
4828,2023-01-02,573,9905,4,909.57
4829,2023-06-21,8199,3463,4,978.12
4830,2022-09-04,640,6687,1,178.5
4831,2022-09-22,8925,5422,8,525.85
4832,2022-12-06,5751,2934,7,571.45
4833,2022-12-06,5386,4010,6,463.88
4834,2022-09-14,7604,9505,8,101.98
4835,2023-05-02,3889,695,4,514.68
4836,2023-01-21,4549,4550,8,640.43
4837,2023-06-16,2793,9706,2,683.52
4838,2022-11-12,8588,433,10,169.2
4839,2023-02-22,3797,9000,1,283.78
4840,2022-09-06,1033,2946,8,306.85
4841,2023-05-19,5334,7977,1,544.96
4842,2023-04-24,6987,4693,10,37.91
4843,2023-04-24,5584,6676,4,278.59
4844,2022-10-31,9622,8836,7,72.32
4845,2023-05-11,5705,6296,6,373.34
4846,2022-09-06,8719,5209,6,465.79
4847,2023-05-12,4459,9488,3,131.62
4848,2023-03-20,9948,6146,1,816.63
4849,2023-05-14,7699,5323,2,530.98
4850,2023-05-24,6055,8598,9,379.91
4851,2023-02-12,3890,1707,5,326.45
4852,2023-03-05,9820,3642,7,737.57
4853,2023-07-05,8957,3660,10,481.38
4854,2022-11-25,8776,3141,6,202.47
4855,2023-06-20,3689,7627,4,626.54
4856,2023-04-23,659,7726,1,143.61
4857,2023-03-08,428,99,1,27.75
4858,2023-01-18,8568,2947,10,29.54
4859,2023-06-20,3648,8333,5,814.15
4860,2022-11-16,3160,5829,9,776.73
4861,2023-04-11,5877,5315,9,23.35
4862,2023-06-11,5495,7,4,890.33
4863,2022-08-15,3192,8790,2,766.9
4864,2022-11-19,222,4592,2,727.78
4865,2023-07-23,7167,1853,10,381.14
4866,2022-08-02,1200,8087,5,333.46
4867,2022-08-23,4293,7976,3,171.82
4868,2023-03-31,3410,2311,1,76.6
4869,2022-12-27,847,3224,3,925.23
4870,2023-04-21,2963,1115,10,203.85
4871,2022-11-14,3783,8472,8,244.54
4872,2023-02-07,4588,6761,5,987.95
4873,2022-08-06,5898,9378,1,964.46
4874,2023-07-05,4170,594,4,565.62
4875,2023-06-15,6111,4994,4,637.54
4876,2022-10-04,3573,8111,9,887.88
4877,2022-08-13,5938,5510,1,989.8
4878,2022-08-28,5218,6158,5,989.48
4879,2022-09-05,8685,488,6,94.26
4880,2023-06-26,2605,4689,1,223.92
4881,2022-07-30,6459,7594,4,152.9
4882,2022-09-25,1833,1819,4,830.51
4883,2022-11-06,411,4456,4,107.08
4884,2022-11-09,5223,3571,8,104.12
4885,2022-08-18,8454,4489,3,698.94
4886,2022-11-11,2682,2091,3,872.46
4887,2023-03-29,4492,7925,1,765.72
4888,2023-06-09,9079,4689,1,233.52
4889,2022-08-14,8560,5572,4,472.39
4890,2022-12-28,8395,5166,9,636.59
4891,2023-06-05,6215,2833,3,278.83
4892,2023-06-08,1019,9881,4,59.34
4893,2022-11-23,8300,158,9,497.19
4894,2022-11-18,1357,599,1,716.92
4895,2023-07-05,4739,8037,1,645.39
4896,2022-08-24,4546,9571,2,682.39
4897,2022-10-07,8389,6217,3,121.7
4898,2023-03-23,7265,8669,9,631.16
4899,2023-02-19,5318,1959,2,359.54
4900,2022-08-14,830,424,6,966.74
4901,2022-08-14,8648,2751,5,663.74
4902,2023-04-03,5902,7426,5,421.94
4903,2022-09-24,7625,143,5,37.93
4904,2023-02-13,7940,120,2,580.36
4905,2023-03-20,7147,1927,10,870.85
4906,2022-11-09,5294,2880,5,97.66
4907,2023-06-25,9545,3477,4,914.78
4908,2022-07-24,7759,258,4,575.64
4909,2023-06-06,9498,9272,1,146.15
4910,2022-09-30,3400,7283,8,397.14
4911,2023-01-29,3638,6408,5,467.72
4912,2023-02-08,813,8748,5,274.97
4913,2023-04-14,9717,2295,4,772.97
4914,2023-07-02,3865,1032,3,295.46
4915,2022-07-24,612,2578,1,415.47
4916,2022-08-12,2370,8188,8,913.5
4917,2023-03-10,1732,6137,6,823.29
4918,2023-02-05,8841,6598,4,412.45
4919,2022-12-02,5155,2286,7,693.23
4920,2023-07-04,6437,3718,2,34.08
4921,2022-08-02,7085,8975,1,602.53
4922,2022-12-27,6549,2430,5,633.03
4923,2023-02-26,2191,9356,4,581.24
4924,2022-11-18,2823,2222,8,309.13
4925,2023-07-14,1953,7391,9,998.27
4926,2023-03-11,3014,3692,4,166.05
4927,2022-10-01,7197,6722,10,141.64
4928,2023-03-09,5252,6000,10,711.04
4929,2022-12-14,155,9413,3,435.43
4930,2023-04-16,7250,4991,5,966.15
4931,2023-05-04,6086,5088,10,570.64
4932,2022-09-09,9791,8151,6,470.39
4933,2023-02-21,2282,4926,5,997.53
4934,2022-08-23,1299,3385,9,901.63
4935,2023-01-03,9529,3243,9,155.75
4936,2022-12-02,5162,9505,9,948.91
4937,2022-10-26,463,954,2,512.41
4938,2023-04-29,2763,4399,4,191.48
4939,2023-01-16,848,4353,5,911.45
4940,2023-04-07,9358,4378,3,42.28
4941,2023-01-18,3051,28,4,182.19
4942,2022-07-31,8017,3384,5,252.85
4943,2022-12-10,6744,4317,3,226.17
4944,2022-12-21,3236,1758,1,745.57
4945,2023-06-30,918,6551,2,544.17
4946,2023-02-28,4572,8975,5,649.42
4947,2022-12-13,5383,2605,1,916.99
4948,2023-07-10,1668,7889,8,392.48
4949,2022-09-19,8018,2198,7,30.92
4950,2022-08-10,2197,4330,9,514.23
4951,2023-07-01,7658,2797,7,783.1
4952,2022-12-17,6063,9672,6,110.02
4953,2022-11-15,1799,692,3,923.01
4954,2022-11-30,5324,9120,7,491.66
4955,2022-12-15,5704,4853,7,331.55
4956,2023-02-07,8754,410,8,923.46
4957,2023-01-29,2569,4672,4,109.77
4958,2023-03-18,4687,1490,9,762.85
4959,2023-05-13,7026,4088,8,270.56
4960,2023-06-10,212,4921,6,269.68
4961,2022-09-08,5010,6170,2,988.84
4962,2023-07-18,3345,4081,5,931.94
4963,2023-03-02,4792,8562,6,592.33
4964,2022-10-03,462,1218,2,558.52
4965,2023-05-06,5106,3662,6,118.3
4966,2022-11-30,6901,1524,3,190.85
4967,2023-01-10,1270,5308,4,223.47
4968,2022-12-13,8983,6637,7,875.83
4969,2022-10-15,7724,206,6,360.53
4970,2023-03-30,8238,5666,5,869.54
4971,2023-06-14,7354,9532,7,241.69
4972,2023-03-24,8626,1081,2,80.6
4973,2023-06-20,1592,5958,8,198.79
4974,2022-11-10,2238,5695,6,469.9
4975,2022-12-13,4260,3365,5,916.16
4976,2023-06-23,731,28,3,578.11
4977,2023-04-30,8256,2890,4,623.71
4978,2023-02-06,7804,9075,8,180.84
4979,2023-06-19,4667,6476,2,240.77
4980,2022-09-20,6278,8980,6,821.18
4981,2023-02-12,5365,344,1,456.67
4982,2022-12-11,7742,8115,8,424.82
4983,2022-08-07,1018,2401,8,531.08
4984,2023-03-08,2749,2184,4,675.37
4985,2023-02-07,5300,2954,1,227.78
4986,2022-08-26,2240,7311,6,413.85
4987,2023-02-23,6697,1313,7,147.81
4988,2022-10-20,5491,5740,6,158.17
4989,2023-04-23,7069,5593,7,705.59
4990,2023-02-28,5150,6297,10,722.57
4991,2023-07-16,890,6625,3,634.16
4992,2022-07-24,684,6674,7,54.36
4993,2023-04-24,63,9406,7,224.52
4994,2022-09-30,6262,1239,5,116.89
4995,2023-02-17,6721,8918,4,535.64
4996,2022-10-02,9776,3680,3,333.9
4997,2022-10-08,274,2186,10,336.54
4998,2022-12-05,9270,9963,8,913.13
4999,2023-07-23,7739,8851,10,516.11
5000,2023-03-23,336,6073,7,664.82
5001,2023-01-26,4360,9932,3,167.94
5002,2022-07-24,7412,2256,10,112.13
5003,2023-06-12,6556,9569,8,530.93
5004,2023-04-15,5443,6840,6,999.7
5005,2023-03-02,3943,6303,3,454.88
5006,2022-12-12,6467,1309,6,28.01
5007,2022-10-09,4528,2326,10,275.27
5008,2023-05-14,7699,3214,10,408.24
5009,2022-11-16,9478,9572,2,187.49
5010,2022-09-26,3171,4674,2,761.64
5011,2022-08-20,2178,646,3,273.28
5012,2022-12-13,8756,4649,3,923.11
5013,2023-01-19,8359,3253,2,690.72
5014,2022-10-26,4950,5192,5,127.13
5015,2023-05-11,4342,7988,3,846.14
5016,2022-08-11,6343,3928,1,790.16
5017,2023-06-26,1901,3892,1,208.16
5018,2023-04-16,5637,8763,10,217.24
5019,2023-04-30,1952,7718,6,149.73
5020,2022-08-01,9827,2363,1,972.7
5021,2023-07-05,7621,8300,7,127.02
5022,2022-08-12,6814,9018,9,514.06
5023,2022-09-25,6615,9147,6,277.71
5024,2022-12-08,2170,2720,1,392.64
5025,2022-12-10,5283,4389,6,301.49
5026,2022-08-30,3448,7157,3,77.59
5027,2022-08-04,9788,8482,8,420.46
5028,2022-11-15,2218,2019,4,446.42
5029,2023-03-14,5889,9123,9,667.71
5030,2022-08-10,4611,2176,2,261.05
5031,2023-04-06,5990,2618,9,705.57
5032,2023-04-25,5697,7752,5,164.99
5033,2023-05-31,2683,7940,4,212.07
5034,2022-08-23,6660,8425,4,209.95
5035,2022-08-23,6247,9932,3,999.87
5036,2023-02-25,3964,5694,10,434.28
5037,2023-04-09,48,6252,1,622.56
5038,2022-12-02,5213,4696,8,535.32
5039,2023-01-28,1226,8657,8,255.72
5040,2022-10-02,1532,4630,10,868.25
5041,2023-02-18,9691,1310,2,423.68
5042,2022-09-20,5548,2563,3,510.74
5043,2023-05-31,8068,1561,2,143.03
5044,2023-04-11,2737,785,7,731.37
5045,2023-03-22,8795,8391,5,810.66
5046,2022-08-12,1394,5741,2,303.14
5047,2023-03-06,417,272,2,489.78
5048,2022-11-05,2351,7906,5,972.15
5049,2022-08-15,5662,1210,3,752.13
5050,2023-06-21,4540,2337,4,777.35
5051,2023-02-17,1144,7172,9,292.61
5052,2022-08-01,8453,528,1,409.14
5053,2023-04-10,730,2308,8,679.17
5054,2023-06-30,4214,6617,5,663.03
5055,2023-07-12,1405,854,8,71.23
5056,2023-05-09,2589,6056,7,684.46
5057,2023-01-16,7874,5623,7,223.29
5058,2023-01-04,8497,6410,2,104.3
5059,2022-09-27,1019,7226,5,99.26
5060,2023-04-28,7012,2601,7,171.49
5061,2022-12-25,2820,5259,4,67.82
5062,2023-03-17,4352,4279,8,834.89
5063,2023-06-27,7153,9843,7,290.07
5064,2022-10-05,785,4439,10,119.8
5065,2022-08-21,6740,3952,4,154.31
5066,2022-09-06,96,2764,2,667.88
5067,2023-04-13,542,3963,8,349.37
5068,2023-04-28,6149,2580,3,653.15
5069,2023-02-22,6529,1975,8,804.03
5070,2022-07-26,4427,1090,3,370.67
5071,2023-02-23,6878,7443,9,414.19
5072,2023-03-15,1322,2968,5,41.81
5073,2023-04-24,3172,7845,3,475.01
5074,2023-03-28,3661,3070,10,400.96
5075,2023-01-13,2492,8095,5,43.8
5076,2023-03-07,1686,936,7,626.29
5077,2023-01-24,5977,9340,6,919.66
5078,2022-11-11,4522,8897,6,793.34
5079,2023-03-10,7208,800,4,687.15
5080,2023-04-03,7439,1696,8,112.55
5081,2022-10-21,4413,1297,1,533.87
5082,2022-11-30,6097,5568,6,768.22
5083,2023-05-11,9117,4829,7,693.35
5084,2023-05-03,3815,9451,9,865.9
5085,2023-03-08,1841,5748,5,628.91
5086,2022-08-31,2151,2197,8,87.47
5087,2022-10-23,2395,5156,4,987.04
5088,2023-02-13,3475,9141,1,439.79
5089,2023-06-24,782,7360,6,693.1
5090,2023-06-09,1704,9516,2,929.34
5091,2023-05-13,3790,2283,7,94.12
5092,2022-11-21,9884,2460,7,423.82
5093,2022-09-11,6928,7974,10,533.53
5094,2023-05-18,2842,4256,6,256.96
5095,2023-06-06,7761,9865,5,725.6
5096,2022-11-25,3920,3094,8,432.15
5097,2023-01-05,5874,7231,4,755.52
5098,2022-09-25,4347,4948,1,769.07
5099,2023-06-24,7905,7710,1,951.86
5100,2023-01-17,7311,292,4,816.32
5101,2023-02-28,5265,9991,3,44.06
5102,2023-07-10,6558,210,4,68.82
5103,2023-05-02,4302,9876,6,30.31
5104,2022-10-14,8228,3444,3,30.91
5105,2023-04-09,891,4360,9,187.69
5106,2023-02-13,3867,9416,2,697.21
5107,2022-08-21,4538,7377,5,395.77
5108,2023-03-21,1919,6665,5,685.92
5109,2023-05-08,4578,2156,9,468.57
5110,2023-01-21,2857,948,8,549.89
5111,2022-09-14,8812,1504,4,184.36
5112,2023-01-21,5015,4807,3,533.49
5113,2023-06-30,9807,9808,5,221.44
5114,2022-12-19,2719,5200,5,430.72
5115,2023-01-26,3634,7257,5,914.71
5116,2023-03-21,563,2221,10,329.97
5117,2022-10-16,9165,248,1,298.38
5118,2022-10-20,1542,485,7,798.35
5119,2023-07-20,836,9890,1,523.64
5120,2022-07-27,2533,8539,7,463.36
5121,2023-04-30,6492,5940,7,534.0
5122,2022-08-31,5949,2590,3,820.36
5123,2023-05-10,6852,1933,4,283.43
5124,2023-03-01,7539,7517,9,338.66
5125,2023-05-29,8188,3255,5,55.18
5126,2023-07-23,6922,4455,5,658.21
5127,2023-07-02,643,4587,2,854.56
5128,2022-07-30,2227,5753,8,481.39
5129,2022-11-16,6381,4816,6,561.08
5130,2022-10-08,8315,9350,3,965.21
5131,2023-07-22,9022,5412,4,718.35
5132,2022-10-19,2817,2373,9,907.6
5133,2022-12-12,5500,5336,3,103.82
5134,2023-04-16,4345,5052,3,236.76
5135,2022-09-28,581,1424,6,501.27
5136,2023-04-11,2771,3247,5,336.18
5137,2023-03-16,8441,8286,3,642.3
5138,2023-02-09,7545,1924,10,481.33
5139,2022-09-20,7937,122,2,666.18
5140,2022-08-02,1621,9746,8,534.28
5141,2023-06-15,4719,4929,8,921.52
5142,2022-12-06,4451,5007,8,340.54
5143,2022-10-05,7472,8345,3,109.56
5144,2022-10-20,2546,5939,7,462.23
5145,2023-03-28,5935,4273,7,213.46
5146,2023-04-14,1851,6340,3,452.19
5147,2023-01-30,6653,3559,9,587.45
5148,2023-06-29,7930,6176,6,757.54
5149,2023-01-27,7797,2117,5,143.76
5150,2023-02-24,7706,399,5,402.7
5151,2023-01-21,3596,6240,5,301.89
5152,2023-01-07,7342,9972,7,571.48
5153,2022-12-14,7333,6116,2,132.2
5154,2023-02-12,2544,2284,6,249.3
5155,2023-02-07,6774,8371,9,309.54
5156,2022-10-07,8483,2468,7,566.83
5157,2023-05-12,4404,9948,4,811.6
5158,2023-01-21,3944,5699,4,82.33
5159,2023-02-13,9476,400,9,272.43
5160,2023-01-31,9384,369,7,621.2
5161,2022-10-25,4506,6372,5,977.69
5162,2023-07-10,3061,5719,4,674.92
5163,2023-06-05,3917,1324,6,450.58
5164,2023-01-03,9422,5861,1,680.16
5165,2022-11-20,4594,1358,5,596.05
5166,2023-04-25,9096,8455,4,59.65
5167,2022-11-18,8419,9039,9,533.58
5168,2023-03-15,7876,9100,8,395.51
5169,2023-04-30,9790,5773,10,195.36
5170,2023-03-25,4836,2578,3,287.43
5171,2022-11-25,9841,8197,2,756.31
5172,2023-02-24,4132,4788,1,383.21
5173,2022-09-16,5152,2907,6,914.75
5174,2022-10-09,1258,3462,8,506.82
5175,2023-04-19,2513,1110,3,587.08
5176,2023-06-15,8245,7092,3,675.32
5177,2023-07-02,8490,6045,9,63.02
5178,2023-07-04,2354,35,5,885.03
5179,2023-02-22,9254,1997,9,661.73
5180,2022-11-04,9630,3312,8,638.23
5181,2023-05-26,3608,8709,9,407.43
5182,2023-06-10,5166,574,1,70.28
5183,2022-08-28,3438,7947,5,893.03
5184,2022-11-28,502,1689,1,202.89
5185,2023-03-19,2199,7446,10,612.41
5186,2023-01-13,8466,8966,3,686.68
5187,2023-01-01,38,2280,5,358.7
5188,2023-05-16,772,4271,2,696.62
5189,2023-03-02,3488,1703,5,509.3
5190,2023-03-06,8345,215,2,76.11
5191,2023-02-19,6326,7300,6,812.25
5192,2022-10-28,4285,9531,1,270.33
5193,2023-03-19,5145,7517,5,710.33
5194,2022-09-28,3989,5180,4,475.92
5195,2022-08-08,5674,1973,4,298.37
5196,2023-01-25,2894,2958,5,584.67
5197,2023-07-12,2180,1765,3,220.08
5198,2023-02-03,7506,1399,3,370.17
5199,2022-09-14,918,1799,2,382.68
5200,2023-02-16,215,7793,4,287.93
5201,2023-04-01,5694,7456,8,187.76
5202,2023-05-26,2364,8197,5,239.96
5203,2022-12-16,4885,7728,3,814.44
5204,2022-12-05,5699,3211,1,52.82
5205,2023-04-26,5682,4744,3,202.01
5206,2022-11-08,9864,7019,6,212.6
5207,2023-04-12,8031,1455,3,685.22
5208,2023-06-10,3010,3558,7,322.98
5209,2022-10-13,9480,1763,10,460.82
5210,2022-08-10,9899,3842,1,70.84
5211,2023-02-06,2554,2772,4,834.75
5212,2023-03-02,7941,8282,4,393.03
5213,2022-10-24,4317,1867,7,723.45
5214,2023-03-14,2828,7445,1,762.9
5215,2023-03-24,4062,9606,5,491.1
5216,2023-06-13,8099,5303,8,775.43
5217,2023-03-28,3579,8964,1,619.27
5218,2022-10-19,7136,7317,3,474.97
5219,2023-03-24,6413,3365,10,902.36
5220,2023-07-15,7542,8103,5,96.78
5221,2022-10-08,7179,5628,8,571.76
5222,2022-11-22,5380,2072,6,537.16
5223,2022-09-02,227,8374,2,448.85
5224,2023-05-19,5843,8123,5,629.42
5225,2023-05-20,7009,7959,3,95.27
5226,2022-10-09,4209,2130,5,335.1
5227,2022-09-26,7639,9560,7,615.08
5228,2023-02-08,7004,3492,5,625.96
5229,2023-07-10,676,7959,4,203.87
5230,2023-07-12,8032,2111,4,158.54
5231,2023-04-11,4801,2455,10,797.57
5232,2022-09-20,4747,4574,3,850.53
5233,2022-10-21,5350,8789,4,288.64
5234,2023-03-24,9727,7868,2,763.39
5235,2023-05-26,455,5482,2,565.07
5236,2023-04-23,714,3643,4,416.4
5237,2023-05-06,1466,2548,3,508.42
5238,2022-08-12,7975,4657,5,854.84
5239,2022-09-16,7618,206,2,392.88
5240,2023-01-06,2779,4129,1,488.21
5241,2022-09-26,1278,1311,4,623.07
5242,2023-05-13,9920,9023,10,168.66
5243,2023-05-10,3336,9566,10,543.55
5244,2023-06-08,8863,4475,5,234.3
5245,2022-10-16,3150,4719,3,52.31
5246,2023-05-26,5536,3634,1,31.84
5247,2023-01-24,5825,2987,8,487.32
5248,2022-08-25,8150,75,5,645.15
5249,2022-09-04,3007,1836,9,70.82
5250,2023-05-12,1836,3345,7,768.52
5251,2023-01-22,922,7711,2,519.19
5252,2022-09-01,4998,8723,3,587.81
5253,2023-05-16,7355,6554,6,82.14
5254,2023-02-12,375,3478,10,438.63
5255,2023-03-15,6441,2523,1,396.66
5256,2023-07-18,1883,6898,2,645.96
5257,2023-06-01,5546,1485,10,980.61
5258,2023-02-09,3871,6409,9,660.28
5259,2022-09-08,4157,4148,7,440.52
5260,2022-10-22,9413,2053,9,204.35
5261,2022-12-31,75,4034,3,290.37
5262,2022-09-30,2437,9155,2,52.45
5263,2023-01-01,3185,153,2,277.6
5264,2022-11-10,2523,5568,7,725.46
5265,2023-04-08,9277,5315,1,974.65
5266,2022-10-21,9111,8286,2,575.83
5267,2023-03-04,4807,1213,9,706.83
5268,2022-11-01,6999,7153,7,435.94
5269,2023-02-02,540,9900,2,431.74
5270,2023-01-20,6681,1710,9,840.76
5271,2022-09-15,4905,9436,10,25.53
5272,2023-06-24,4597,9415,10,594.03
5273,2023-06-08,1509,8032,4,120.04
5274,2023-01-16,9409,5475,2,105.73
5275,2022-11-23,5287,3424,8,943.57
5276,2022-12-10,6269,2985,8,432.81
5277,2022-08-14,1660,6797,2,723.1
5278,2022-09-27,9525,8560,10,176.65
5279,2023-06-09,4718,3104,8,221.76
5280,2023-07-22,8861,3680,1,222.84
5281,2022-09-27,7899,986,7,794.28
5282,2022-10-08,3560,1399,6,359.6
5283,2022-12-02,6126,9770,3,491.86
5284,2022-10-28,3417,8944,4,684.04
5285,2022-12-13,9541,2001,1,96.84
5286,2023-07-06,615,9392,1,768.22
5287,2022-11-07,6767,340,9,939.75
5288,2023-03-15,6792,8931,10,235.58
5289,2022-08-21,5246,9936,10,829.78
5290,2023-06-21,1444,6702,1,974.97
5291,2022-09-15,9643,1066,3,53.39
5292,2023-04-07,3780,7435,7,840.31
5293,2023-07-06,7019,850,7,739.56
5294,2023-04-05,5785,9384,3,148.47
5295,2023-03-23,6454,2021,9,130.29
5296,2023-02-10,369,2034,2,616.29
5297,2022-08-09,5843,1606,5,374.69
5298,2023-04-05,8256,3679,2,620.04
5299,2022-08-05,1914,2644,1,361.02
5300,2022-09-10,1952,2473,9,42.5
5301,2022-10-30,4892,3968,10,150.66
5302,2023-01-17,2714,3872,2,984.53
5303,2022-10-19,9771,1392,5,600.36
5304,2023-04-02,65,7271,2,949.05
5305,2022-12-15,774,2710,6,285.29
5306,2023-03-12,1392,3540,8,658.64
5307,2022-09-16,3191,2966,4,797.01
5308,2022-08-24,6377,2291,5,50.83
5309,2022-09-29,9282,7226,9,210.11
5310,2023-04-14,9390,183,2,670.73
5311,2023-06-10,959,4998,8,445.75
5312,2022-11-04,8404,9673,9,363.23
5313,2023-05-30,4319,7454,4,440.87
5314,2023-04-04,8793,3781,3,994.82
5315,2023-04-21,5934,4985,5,803.02
5316,2022-12-20,7053,4222,7,47.14
5317,2023-04-20,4769,5551,1,908.53
5318,2023-06-11,3327,2916,8,153.3
5319,2023-05-14,5201,9072,2,105.09
5320,2022-10-04,4298,2478,9,297.65
5321,2023-05-19,9043,4637,1,308.91
5322,2022-11-28,223,2306,10,828.73
5323,2022-12-11,1595,8363,10,999.18
5324,2022-10-21,9405,9616,4,134.24
5325,2023-04-24,2628,7883,2,484.19
5326,2022-08-16,6028,1606,1,892.23
5327,2023-02-09,6697,1774,4,737.87
5328,2023-06-15,8626,7500,3,420.12
5329,2022-09-30,4982,3493,4,731.49
5330,2022-09-30,5392,4193,5,720.43
5331,2022-12-30,9760,6128,9,549.92
5332,2023-05-07,1820,9926,6,402.99
5333,2023-04-12,8668,2486,1,741.98
5334,2023-05-17,2287,4717,2,470.42
5335,2022-12-10,9205,9176,2,535.12
5336,2022-09-04,8069,3153,2,181.2
5337,2022-11-24,8607,6565,2,252.68
5338,2023-01-21,2405,5169,10,744.29
5339,2022-11-23,2127,9022,7,45.29
5340,2022-09-16,8294,151,8,649.72
5341,2023-03-17,9382,6571,2,416.09
5342,2022-09-05,9215,4499,9,384.14
5343,2022-10-16,6513,8749,2,873.19
5344,2023-05-02,5446,4808,8,269.21
5345,2023-05-30,8886,7604,2,953.68
5346,2023-06-10,1438,8071,1,233.94
5347,2022-11-12,6404,438,8,132.17
5348,2023-03-25,5583,6454,10,307.27
5349,2022-07-31,6537,1265,10,690.65
5350,2022-09-08,1004,2433,3,941.8
5351,2022-10-09,6605,3518,4,850.09
5352,2022-10-22,7703,4103,8,839.25
5353,2023-02-28,5870,3121,5,228.14
5354,2023-05-22,1299,8681,3,141.49
5355,2022-08-23,5142,508,5,90.66
5356,2023-03-16,9811,1495,10,695.3
5357,2022-07-30,3770,5144,6,830.32
5358,2023-05-05,745,9677,5,392.84
5359,2023-03-13,659,1393,4,713.36
5360,2022-10-23,5632,3070,3,280.85
5361,2022-11-26,8291,3001,10,218.05
5362,2022-08-01,3053,8549,8,780.77
5363,2022-12-20,1450,6905,6,904.66
5364,2022-10-03,6205,6541,1,277.21
5365,2022-10-03,4772,3931,2,554.46
5366,2023-05-26,7168,8583,6,734.26
5367,2022-09-23,8706,5213,6,493.15
5368,2022-11-21,6698,1774,8,657.73
5369,2023-07-16,548,6829,5,45.8
5370,2022-10-19,5910,3371,1,592.53
5371,2022-08-09,7497,6647,5,307.14
5372,2022-11-10,8904,9381,7,303.63
5373,2023-07-15,9198,3777,1,529.9
5374,2022-11-17,1039,7487,1,483.83
5375,2022-08-19,6077,7529,5,144.34
5376,2023-06-12,5761,2791,4,279.45
5377,2023-02-27,9044,4218,7,412.8
5378,2023-07-05,9496,135,1,63.98
5379,2023-02-22,5034,2320,8,133.02
5380,2022-11-02,2730,7273,2,88.02
5381,2023-03-18,7719,7963,4,439.89
5382,2022-08-16,4381,6543,1,383.1
5383,2023-04-08,2975,641,9,209.27
5384,2023-02-22,3492,7435,7,682.37
5385,2023-04-07,4900,5430,9,182.7
5386,2022-11-27,6316,9186,10,256.61
5387,2022-10-22,4596,6913,2,378.8
5388,2022-12-11,4614,7226,4,487.27
5389,2023-07-07,4548,6578,8,259.47
5390,2022-08-06,4843,1390,4,565.57
5391,2023-07-10,6863,9574,1,491.74
5392,2022-11-30,8358,1630,3,105.27
5393,2022-10-30,5697,7695,4,317.5
5394,2022-10-18,6503,3254,6,933.51
5395,2023-05-25,1539,3345,9,130.24
5396,2023-03-14,3157,6375,1,959.98
5397,2022-11-07,9545,3298,3,85.15
5398,2023-06-08,4868,2388,6,88.93
5399,2022-08-18,6595,7224,7,578.11
5400,2022-09-29,8090,2690,1,745.28
5401,2023-05-25,9918,7074,8,629.53
5402,2023-05-23,8173,9509,8,674.8
5403,2023-01-07,3066,4362,5,940.51
5404,2022-12-26,8891,2066,3,257.39
5405,2022-09-27,9803,4852,9,330.19
5406,2022-09-23,8418,9313,4,698.78
5407,2022-09-09,4795,9385,3,767.06
5408,2022-08-01,5145,981,2,820.41
5409,2023-02-14,2835,6508,3,347.46
5410,2022-11-23,6225,4618,2,226.94
5411,2023-02-28,8511,3110,7,63.97
5412,2022-12-08,3957,3008,6,37.9
5413,2023-03-28,5731,3895,10,411.07
5414,2023-06-05,9366,4754,1,262.71
5415,2022-12-26,1306,8844,6,393.7
5416,2022-10-10,3359,7254,10,577.97
5417,2022-08-09,3622,9550,6,412.68
5418,2022-11-06,2800,3189,10,246.91
5419,2023-03-06,9961,5909,10,850.08
5420,2022-10-04,6751,1076,4,452.5
5421,2022-12-30,9190,9392,9,203.28
5422,2023-06-13,3020,9884,4,403.6
5423,2022-11-19,6798,3787,6,521.46
5424,2022-10-07,1493,4555,3,292.56
5425,2022-12-23,8109,9118,2,171.46
5426,2022-09-03,1144,1295,9,879.98
5427,2023-06-29,6029,33,9,912.83
5428,2023-05-24,2609,5645,10,924.51
5429,2022-12-04,6917,9540,10,966.03
5430,2023-02-22,7353,7390,1,391.57
5431,2023-03-25,7424,6063,3,689.4
5432,2022-10-12,3694,7688,10,758.66
5433,2022-08-01,6413,2148,7,809.42
5434,2023-02-15,1190,712,9,838.91
5435,2023-03-20,9213,7675,1,855.21
5436,2022-12-21,2325,339,1,869.72
5437,2023-07-17,9009,2415,6,21.68
5438,2022-11-15,4880,7424,1,847.01
5439,2022-12-09,4285,4514,9,94.04
5440,2022-08-04,3818,621,2,388.59
5441,2022-10-14,3929,2048,8,952.44
5442,2023-05-13,6669,4862,8,853.87
5443,2023-04-29,275,3809,6,876.95
5444,2023-07-12,5388,1021,2,684.67
5445,2022-11-02,3048,8439,1,401.21
5446,2022-12-23,7881,5757,3,430.44
5447,2023-06-07,3667,4845,2,794.71
5448,2023-06-14,7153,4625,9,312.59
5449,2023-04-08,1342,6856,1,977.21
5450,2022-12-13,7647,8199,9,566.61
5451,2023-07-06,276,8638,10,914.86
5452,2022-10-27,4690,3119,9,56.2
5453,2023-05-02,9862,2622,1,988.2
5454,2022-11-19,385,5833,1,98.63
5455,2022-10-03,861,4204,2,981.33
5456,2022-11-14,3749,7271,8,863.09
5457,2023-04-16,5979,523,9,506.5
5458,2023-04-17,2598,8669,8,878.96
5459,2023-04-19,9950,6496,9,563.6
5460,2023-03-18,7845,8993,4,977.66
5461,2022-07-24,952,2265,9,721.71
5462,2023-05-09,8208,7396,9,359.19
5463,2022-11-13,4119,6576,10,364.33
5464,2023-04-08,547,4283,2,586.22
5465,2023-01-30,4560,3440,9,941.41
5466,2023-04-05,6453,9553,4,728.54
5467,2022-07-28,7652,6711,4,770.3
