ProductID,Name,Category,Price
4703,Establish,Clothing,132.26
4704,Hard,Clothing,847.52
4705,Ok,Accessories,116.93
4706,Successful,Clothing,141.14
4707,Visit,Accessories,791.67
4708,Close,Clothing,639.65
4709,Why,Accessories,261.0
4710,Yard,Clothing,333.56
4711,Bank,Footwear,109.12
4712,Agency,Accessories,624.79
4713,Matter,Accessories,463.42
4714,Pressure,Footwear,658.72
4715,Admit,Footwear,159.73
4716,Make,Footwear,839.62
4717,Stage,Accessories,14.35
4718,Cultural,Clothing,907.53
4719,Above,Accessories,197.71
4720,Government,Accessories,925.12
4721,Create,Footwear,646.97
4722,Establish,Accessories,701.56
4723,Pattern,Accessories,542.06
4724,Property,Footwear,83.09
4725,Why,Footwear,361.49
4726,American,Clothing,447.64
4727,She,Footwear,801.78
4728,Myself,Accessories,613.36
4729,Open,Footwear,195.73
4730,Fight,Accessories,761.25
4731,Identify,Footwear,207.68
4732,These,Accessories,442.18
4733,Serve,Footwear,405.16
4734,Gun,Accessories,535.76
4735,Medical,Footwear,364.52
4736,Kid,Clothing,80.9
4737,Between,Accessories,867.56
4738,Matter,Accessories,756.22
4739,Then,Accessories,401.82
4740,Choice,Footwear,152.83
4741,From,Accessories,768.76
4742,Rather,Accessories,165.92
4743,Single,Clothing,233.26
4744,Evidence,Clothing,810.99
4745,Result,Clothing,647.94
4746,Born,Footwear,586.73
4747,Attention,Accessories,140.5
4748,Admit,Footwear,527.53
4749,Body,Clothing,412.31
4750,Air,Footwear,776.8
4751,Purpose,Clothing,878.41
4752,Professional,Footwear,682.67
4753,Above,Clothing,903.76
4754,Board,Accessories,436.71
4755,Bad,Clothing,112.14
4756,Then,Footwear,149.6
4757,Final,Clothing,859.28
4758,Chance,Clothing,610.97
4759,Low,Footwear,503.94
4760,Serious,Clothing,125.5
4761,Benefit,Accessories,202.82
4762,Student,Clothing,881.09
4763,Case,Footwear,537.25
4764,Above,Accessories,314.22
4765,Pretty,Accessories,764.39
4766,Piece,Clothing,50.67
4767,Expert,Footwear,413.74
4768,Keep,Accessories,249.07
4769,Must,Footwear,378.53
4770,Every,Accessories,507.83
4771,Ready,Clothing,876.71
4772,Itself,Accessories,487.45
4773,Benefit,Clothing,966.79
4774,Major,Accessories,312.27
4775,Network,Clothing,197.6
4776,Send,Accessories,394.03
4777,Despite,Footwear,839.53
4778,Over,Accessories,721.19
4779,Live,Footwear,301.77
4780,Already,Footwear,995.2
4781,Month,Footwear,977.42
4782,Bed,Footwear,158.36
4783,Defense,Clothing,484.33
4784,Anything,Accessories,966.05
4785,Among,Footwear,564.18
4786,Try,Clothing,45.96
4787,Their,Accessories,758.63
4788,Street,Accessories,529.03
4789,Decision,Accessories,767.15
4790,Prepare,Footwear,773.68
4791,Strong,Clothing,118.76
4792,Natural,Accessories,287.5
4793,Morning,Footwear,842.84
4794,Left,Clothing,603.39
4795,Report,Footwear,171.47
4796,Could,Footwear,464.68
4797,Moment,Footwear,462.51
4798,Mention,Clothing,570.56
4799,Identify,Clothing,795.82
4800,Campaign,Footwear,398.59
4801,Practice,Footwear,267.57
4802,Short,Footwear,332.64
4803,Item,Clothing,992.44
4804,Nation,Footwear,273.1
4805,Notice,Footwear,678.53
4806,Past,Footwear,413.97
4807,May,Clothing,183.95
4808,Specific,Footwear,818.76
4809,Space,Footwear,441.85
4810,Small,Accessories,698.89
4811,Reach,Clothing,423.12
4812,Enjoy,Clothing,653.47
4813,Open,Footwear,220.16
4814,Either,Accessories,979.55
4815,General,Accessories,339.74
4816,Because,Footwear,539.76
4817,Rise,Accessories,691.24
4818,Thousand,Clothing,328.05
4819,Budget,Clothing,346.06
4820,Expert,Accessories,19.69
4821,Yard,Accessories,922.48
4822,Write,Accessories,89.25
4823,Design,Footwear,689.07
4824,Gun,Accessories,205.5
4825,Light,Accessories,152.78
4826,Language,Clothing,36.58
4827,Gun,Clothing,944.98
4828,Letter,Clothing,532.74
4829,My,Footwear,319.32
4830,Be,Clothing,531.61
4831,Physical,Accessories,176.68
4832,Star,Footwear,89.53
4833,Color,Footwear,552.02
4834,Truth,Footwear,433.95
4835,Season,Clothing,962.99
4836,Realize,Footwear,666.79
4837,Prevent,Clothing,765.96
4838,Sing,Footwear,415.78
4839,Stuff,Footwear,649.17
4840,Wife,Footwear,665.03
4841,There,Accessories,375.85
4842,Necessary,Accessories,145.12
4843,Stay,Accessories,221.86
4844,Various,Accessories,368.64
4845,Economy,Clothing,531.4
4846,Prepare,Accessories,683.98
4847,Economic,Clothing,659.27
4848,Respond,Footwear,851.16
4849,Bill,Accessories,824.25
4850,Back,Clothing,70.91
4851,City,Footwear,115.24
4852,Source,Clothing,612.98
4853,Material,Footwear,391.38
4854,Model,Footwear,654.63
4855,Action,Clothing,19.6
4856,Star,Accessories,371.03
4857,Business,Clothing,782.73
4858,Science,Accessories,940.41
4859,Price,Footwear,416.13
4860,Evening,Clothing,126.35
4861,Kind,Accessories,418.89
4862,Information,Accessories,656.73
4863,News,Clothing,558.42
4864,Region,Accessories,356.11
4865,Once,Accessories,608.47
4866,Blue,Accessories,352.76
4867,Way,Footwear,452.3
4868,Industry,Clothing,157.17
4869,Brother,Clothing,385.84
4870,Every,Clothing,863.6
4871,Spring,Clothing,916.01
4872,Congress,Accessories,545.74
4873,Person,Accessories,501.57
4874,Others,Clothing,117.85
4875,Evidence,Footwear,256.02
4876,Quality,Clothing,828.7
4877,Phone,Clothing,332.07
4878,State,Footwear,172.99
4879,Off,Footwear,52.97
4880,Into,Clothing,69.67
4881,Experience,Accessories,679.68
4882,Reflect,Accessories,43.07
4883,Tree,Footwear,703.55
4884,Contain,Clothing,740.76
4885,Commercial,Accessories,521.46
4886,Bag,Clothing,644.12
4887,Recent,Clothing,754.13
4888,Model,Clothing,37.77
4889,Month,Clothing,310.03
4890,Pass,Accessories,742.21
4891,Camera,Footwear,620.09
4892,Dinner,Footwear,332.2
4893,Minute,Accessories,527.68
4894,Occur,Footwear,25.0
4895,It,Footwear,641.89
4896,Prepare,Accessories,353.77
4897,New,Accessories,502.01
4898,Teacher,Clothing,812.66
4899,Always,Accessories,667.76
4900,Mention,Footwear,677.51
4901,Difference,Accessories,467.14
4902,Debate,Clothing,779.76
4903,Common,Clothing,17.99
4904,Friend,Accessories,845.42
4905,Simple,Footwear,931.15
4906,Responsibility,Accessories,241.27
4907,Whole,Footwear,923.38
4908,Customer,Footwear,673.37
4909,Inside,Accessories,489.91
4910,Dog,Accessories,911.67
4911,Field,Footwear,612.32
4912,However,Clothing,157.68
4913,Expect,Footwear,422.6
4914,School,Accessories,497.37
4915,Five,Footwear,121.23
4916,Trial,Footwear,702.77
4917,Defense,Accessories,352.53
4918,Test,Clothing,920.41
4919,Expert,Clothing,810.66
4920,News,Footwear,531.11
4921,Section,Clothing,548.84
4922,Magazine,Clothing,552.95
4923,Long,Footwear,323.14
4924,Read,Accessories,519.23
4925,Long,Footwear,915.02
4926,Music,Accessories,652.73
4927,Have,Accessories,771.97
4928,International,Clothing,796.39
4929,Charge,Accessories,537.09
4930,Try,Accessories,448.03
4931,Drop,Footwear,991.58
4932,Notice,Accessories,613.6
4933,Respond,Footwear,371.04
4934,Various,Footwear,648.82
4935,Rather,Clothing,558.12
4936,Board,Footwear,105.27
4937,Evening,Accessories,962.96
4938,Can,Footwear,528.68
4939,Leg,Accessories,662.83
4940,Food,Clothing,649.61
4941,Nice,Accessories,153.99
4942,Whether,Clothing,985.54
4943,Attack,Accessories,577.3
4944,Type,Clothing,911.41
4945,Church,Footwear,213.14
4946,That,Footwear,975.28
4947,Activity,Footwear,638.02
4948,Fish,Footwear,240.57
4949,Church,Accessories,139.91
4950,Begin,Footwear,703.14
4951,Couple,Accessories,713.15
4952,Drug,Clothing,825.73
4953,Pattern,Footwear,17.61
4954,Individual,Footwear,369.53
4955,Ask,Clothing,55.71
4956,Politics,Clothing,859.13
4957,Happy,Accessories,245.45
4958,Cost,Footwear,214.49
4959,Take,Footwear,644.96
4960,Feeling,Clothing,31.47
4961,Day,Footwear,890.65
4962,None,Footwear,961.99
4963,Trial,Footwear,700.63
4964,Small,Footwear,393.26
4965,Purpose,Accessories,98.0
4966,Raise,Footwear,588.25
4967,Participant,Clothing,365.84
4968,Book,Footwear,556.41
4969,Manager,Footwear,911.32
4970,Hear,Footwear,553.29
4971,Money,Clothing,556.14
4972,Mean,Footwear,533.62
4973,Treatment,Accessories,951.32
4974,End,Clothing,238.19
4975,None,Accessories,588.7
4976,Woman,Footwear,274.58
4977,Soldier,Clothing,329.39
4978,So,Accessories,546.57
4979,Step,Accessories,117.85
4980,Debate,Clothing,138.67
4981,Challenge,Clothing,811.41
4982,Rather,Clothing,618.15
4983,Question,Clothing,385.42
4984,Direction,Clothing,438.58
4985,Top,Footwear,363.46
4986,Authority,Clothing,184.14
4987,Perhaps,Footwear,34.12
4988,System,Accessories,155.03
4989,Student,Clothing,806.4
4990,Light,Footwear,43.65
4991,Central,Accessories,984.1
4992,Figure,Footwear,713.3
4993,Perhaps,Accessories,773.93
4994,Put,Footwear,742.53
4995,Group,Footwear,119.55
4996,Be,Footwear,463.09
4997,Contain,Clothing,978.14
4998,Personal,Footwear,834.1
4999,Man,Footwear,672.8
5000,Water,Accessories,71.62
5001,Attorney,Accessories,515.45
5002,Surface,Accessories,48.4
5003,Vote,Footwear,798.4
5004,Relationship,Footwear,623.6
5005,Realize,Clothing,265.96
5006,Include,Footwear,929.65
5007,Party,Clothing,281.35
5008,Memory,Footwear,72.68
5009,From,Accessories,758.07
5010,Which,Accessories,232.81
5011,Ok,Accessories,136.28
5012,Financial,Footwear,664.59
5013,Office,Accessories,272.02
5014,Explain,Clothing,848.81
5015,Chance,Footwear,743.85
5016,Either,Footwear,259.75
5017,Operation,Footwear,190.3
5018,House,Clothing,460.11
5019,Visit,Accessories,648.87
5020,Interesting,Accessories,839.43
5021,Beyond,Footwear,762.27
5022,Bill,Footwear,115.21
5023,Market,Footwear,197.08
5024,Wish,Accessories,491.04
5025,Candidate,Accessories,483.36
5026,Shoulder,Footwear,528.11
5027,Material,Clothing,117.49
5028,When,Clothing,583.15
5029,Same,Accessories,668.18
5030,Maybe,Clothing,322.65
5031,Line,Footwear,281.07
5032,Other,Accessories,875.26
5033,We,Accessories,146.3
5034,Walk,Accessories,522.18
5035,Ball,Footwear,290.2
5036,Court,Accessories,635.73
5037,Drug,Accessories,171.28
5038,Whose,Footwear,241.95
5039,Him,Footwear,217.09
5040,Real,Clothing,295.1
5041,Industry,Clothing,294.06
5042,Suddenly,Clothing,773.64
5043,Be,Clothing,296.89
5044,Blue,Accessories,48.96
5045,Pick,Clothing,833.95
5046,Hard,Footwear,703.04
5047,Own,Footwear,413.7
5048,Human,Clothing,139.38
5049,Move,Footwear,774.23
5050,Agree,Accessories,691.45
5051,Simple,Accessories,267.17
5052,Set,Accessories,182.01
5053,Behavior,Footwear,335.62
5054,Baby,Footwear,188.57
5055,Area,Accessories,472.13
5056,Its,Accessories,570.83
5057,Ready,Clothing,770.86
5058,Attack,Clothing,765.76
5059,Something,Accessories,161.77
5060,Interest,Footwear,217.03
5061,Even,Footwear,736.53
5062,Plant,Accessories,254.68
5063,Authority,Accessories,220.1
5064,Course,Footwear,730.01
5065,Wide,Footwear,956.66
5066,Season,Accessories,944.58
5067,Better,Clothing,942.11
5068,Detail,Clothing,773.57
5069,Walk,Accessories,596.76
5070,Three,Clothing,951.24
5071,Early,Accessories,882.79
5072,Fine,Clothing,651.41
5073,Close,Accessories,811.01
5074,Necessary,Accessories,253.5
5075,Too,Accessories,478.27
5076,Son,Accessories,114.0
5077,Sea,Clothing,204.92
5078,Property,Accessories,595.7
5079,Close,Clothing,986.1
5080,I,Accessories,593.4
5081,Concern,Footwear,528.35
5082,Lot,Clothing,926.65
5083,Provide,Footwear,402.28
5084,Campaign,Footwear,57.46
5085,Get,Accessories,407.43
5086,Key,Clothing,118.81
5087,Stay,Clothing,158.78
5088,List,Clothing,742.52
5089,Better,Footwear,46.96
5090,Life,Clothing,486.19
5091,First,Clothing,304.48
5092,Kid,Accessories,635.75
5093,Beautiful,Accessories,517.74
5094,Political,Accessories,11.12
5095,Rule,Clothing,130.95
5096,Public,Footwear,863.95
5097,Religious,Clothing,830.24
5098,Should,Footwear,225.85
5099,Development,Accessories,707.64
5100,Deal,Clothing,449.42
5101,Institution,Clothing,537.48
5102,No,Clothing,692.81
5103,Center,Footwear,634.21
5104,Offer,Accessories,180.02
5105,Central,Footwear,219.43
5106,Case,Accessories,864.55
5107,Suddenly,Footwear,558.87
5108,Walk,Clothing,776.21
5109,Product,Footwear,102.02
5110,Partner,Accessories,913.87
5111,He,Clothing,803.25
5112,Popular,Clothing,482.58
5113,Should,Footwear,444.4
5114,Size,Clothing,952.55
5115,Activity,Clothing,144.39
5116,Charge,Accessories,457.98
5117,Leg,Footwear,448.21
5118,White,Clothing,309.69
5119,Shoulder,Accessories,780.78
5120,Message,Footwear,395.3
5121,Play,Accessories,364.84
5122,Analysis,Accessories,177.3
5123,Answer,Accessories,682.17
5124,Reduce,Clothing,29.27
5125,Voice,Footwear,700.89
5126,Issue,Clothing,545.16
5127,Ahead,Accessories,931.81
5128,Candidate,Clothing,169.56
5129,Show,Clothing,797.31
5130,Test,Accessories,913.78
5131,Plan,Footwear,843.76
5132,Like,Accessories,175.4
5133,Tax,Footwear,169.77
5134,Spend,Footwear,495.1
5135,Much,Accessories,327.28
5136,Right,Accessories,272.95
5137,Food,Clothing,446.7
5138,On,Accessories,197.87
5139,Consumer,Clothing,874.68
5140,Hold,Footwear,933.18
5141,Future,Clothing,991.37
5142,City,Footwear,39.06
5143,Quickly,Clothing,868.28
5144,Develop,Clothing,361.79
5145,Soon,Accessories,219.79
5146,Long,Clothing,450.81
5147,Heart,Clothing,84.23
5148,Positive,Accessories,53.25
5149,South,Footwear,578.92
5150,Site,Clothing,371.18
5151,Money,Clothing,956.4
5152,Like,Footwear,99.31
5153,Speech,Accessories,617.32
5154,Hair,Clothing,813.3
5155,Expect,Accessories,335.07
5156,Success,Clothing,787.19
5157,Term,Footwear,51.76
5158,Learn,Accessories,831.7
5159,Poor,Footwear,353.84
5160,Over,Footwear,913.72
5161,Wonder,Clothing,536.46
5162,Direction,Footwear,337.08
5163,Hit,Clothing,94.05
5164,Need,Accessories,397.74
5165,Much,Clothing,163.15
5166,Floor,Accessories,398.29
5167,Fight,Footwear,12.12
5168,Today,Clothing,994.08
5169,Model,Footwear,226.72
5170,Office,Accessories,758.81
5171,Management,Clothing,697.32
5172,Push,Clothing,767.89
5173,Analysis,Accessories,907.96
5174,Less,Clothing,583.58
5175,Painting,Accessories,506.82
5176,Certainly,Footwear,87.54
5177,Only,Footwear,374.74
5178,See,Clothing,215.87
5179,Me,Footwear,80.16
5180,Then,Footwear,441.42
5181,Job,Footwear,330.0
5182,Dog,Clothing,328.66
5183,Which,Clothing,569.13
5184,College,Clothing,427.47
5185,Summer,Clothing,471.76
5186,Skin,Accessories,467.14
5187,Whether,Footwear,818.73
5188,Pay,Footwear,913.2
5189,Indeed,Accessories,457.08
5190,Young,Footwear,515.31
5191,Western,Footwear,912.97
5192,Toward,Accessories,231.56
5193,Clearly,Clothing,956.92
5194,Right,Accessories,390.34
5195,Home,Footwear,789.95
5196,Affect,Footwear,683.78
5197,Two,Accessories,748.64
5198,Research,Accessories,415.25
5199,Past,Footwear,138.0
5200,Wonder,Clothing,638.07
5201,May,Accessories,767.48
5202,Throw,Clothing,54.2
5203,Check,Footwear,595.31
5204,Particularly,Footwear,688.06
5205,Minute,Clothing,912.97
5206,Hand,Accessories,944.27
5207,Management,Accessories,414.17
5208,Play,Accessories,28.07
5209,Office,Clothing,17.48
5210,Name,Clothing,771.63
5211,Able,Clothing,234.74
5212,Director,Footwear,916.62
5213,Remain,Footwear,659.25
5214,Report,Accessories,286.94
5215,Memory,Clothing,790.12
5216,See,Footwear,888.81
5217,Family,Clothing,819.29
5218,From,Accessories,733.63
5219,And,Accessories,855.79
5220,Open,Footwear,111.97
5221,Life,Accessories,920.68
5222,Available,Footwear,535.84
5223,Discussion,Clothing,615.81
5224,School,Accessories,278.39
5225,Interesting,Clothing,862.18
5226,Very,Accessories,239.41
5227,Chair,Footwear,122.12
5228,Gun,Accessories,561.23
5229,Thousand,Footwear,659.21
5230,Treat,Clothing,198.61
5231,Training,Accessories,348.07
5232,Read,Clothing,264.06
5233,Billion,Footwear,904.32
5234,Fear,Clothing,676.97
5235,Off,Footwear,220.14
5236,Girl,Clothing,652.04
5237,Newspaper,Footwear,609.29
5238,Face,Clothing,860.76
5239,Week,Footwear,938.43
5240,Time,Accessories,223.91
5241,Conference,Clothing,612.42
5242,Television,Clothing,888.49
5243,Right,Clothing,906.97
5244,Mention,Accessories,517.17
5245,Popular,Accessories,453.03
5246,Federal,Clothing,651.1
5247,Seem,Footwear,24.56
5248,Career,Accessories,102.41
5249,Read,Clothing,587.63
5250,Finally,Clothing,898.65
5251,Yard,Clothing,245.95
5252,Design,Clothing,341.2
5253,The,Accessories,273.23
5254,Be,Footwear,713.11
5255,Able,Accessories,750.21
5256,Nation,Accessories,783.22
5257,No,Footwear,44.06
5258,Decide,Clothing,906.27
5259,Sport,Accessories,160.18
5260,Democratic,Clothing,798.03
5261,Bar,Footwear,381.73
5262,Art,Footwear,443.16
5263,Police,Clothing,464.44
5264,Tonight,Footwear,784.06
5265,Program,Clothing,158.94
5266,In,Clothing,753.69
5267,Finally,Accessories,301.41
5268,Three,Accessories,497.03
5269,Type,Footwear,260.65
5270,Finally,Accessories,506.39
5271,Bad,Footwear,918.0
5272,He,Accessories,295.07
5273,Remember,Accessories,668.53
5274,Seem,Accessories,311.62
5275,Analysis,Accessories,369.3
5276,Miss,Footwear,470.75
5277,Manage,Clothing,875.09
5278,Year,Footwear,740.14
5279,And,Accessories,104.81
5280,Force,Accessories,105.82
5281,Whole,Clothing,865.98
5282,Not,Clothing,921.15
5283,Mean,Footwear,811.19
5284,Alone,Footwear,111.95
5285,Son,Clothing,275.45
5286,Guy,Footwear,401.43
5287,Current,Accessories,934.32
5288,Word,Footwear,465.61
5289,Like,Clothing,889.62
5290,Security,Clothing,224.18
5291,Article,Accessories,708.6
5292,You,Clothing,481.13
5293,Political,Accessories,554.84
5294,Wrong,Clothing,854.81
5295,Phone,Accessories,426.84
5296,Policy,Accessories,326.1
5297,Including,Accessories,254.55
5298,Same,Footwear,640.94
5299,Order,Footwear,135.76
5300,East,Accessories,241.05
5301,Night,Footwear,479.84
5302,Team,Accessories,506.74
5303,Light,Clothing,595.91
5304,Sign,Accessories,751.12
5305,Weight,Clothing,657.98
5306,Remember,Accessories,587.5
5307,Discussion,Clothing,896.07
5308,Far,Accessories,762.39
5309,Identify,Accessories,580.72
5310,Over,Clothing,196.15
5311,Billion,Accessories,225.24
5312,Close,Footwear,206.67
5313,Population,Accessories,443.5
5314,Pattern,Footwear,429.07
5315,Yeah,Footwear,579.35
5316,Camera,Clothing,976.57
5317,Player,Footwear,652.16
5318,Office,Footwear,905.7
5319,Movement,Footwear,332.46
5320,Authority,Accessories,551.32
5321,Provide,Clothing,227.02
5322,Hot,Clothing,330.73
5323,Field,Accessories,404.63
5324,Better,Accessories,131.66
5325,Image,Accessories,852.97
5326,Firm,Footwear,514.19
5327,Agree,Clothing,492.22
5328,Through,Clothing,296.21
5329,Future,Footwear,584.83
5330,Eye,Footwear,317.35
5331,Staff,Accessories,514.06
5332,Full,Accessories,654.92
5333,Pattern,Footwear,608.28
5334,Make,Accessories,16.69
5335,Opportunity,Footwear,422.74
5336,Continue,Clothing,247.84
5337,Plant,Footwear,532.89
5338,Build,Footwear,226.36
5339,Suddenly,Footwear,899.95
5340,Just,Clothing,623.66
5341,Scene,Accessories,514.37
5342,Box,Footwear,135.96
5343,Off,Accessories,82.12
5344,By,Footwear,13.52
5345,Or,Footwear,269.4
5346,Care,Footwear,592.58
5347,Church,Footwear,374.75
5348,Because,Accessories,198.81
5349,Customer,Footwear,711.56
5350,Pressure,Footwear,323.48
5351,Ball,Accessories,978.89
5352,People,Footwear,520.46
5353,Mission,Footwear,337.25
5354,Should,Clothing,154.91
5355,Mission,Clothing,595.09
5356,Wind,Clothing,832.62
5357,Late,Accessories,399.73
5358,Way,Clothing,72.23
5359,Majority,Footwear,484.81
5360,Country,Clothing,900.97
5361,Chair,Clothing,336.4
5362,Much,Clothing,482.42
5363,Stage,Accessories,771.94
5364,Day,Footwear,690.6
5365,Fill,Accessories,169.9
5366,Involve,Clothing,623.09
5367,Pm,Clothing,478.8
5368,Table,Clothing,251.48
5369,Read,Footwear,975.69
5370,Future,Accessories,663.77
5371,Skill,Accessories,778.33
5372,Ask,Clothing,849.53
5373,Boy,Footwear,355.77
5374,Near,Footwear,408.51
5375,Collection,Clothing,924.99
5376,Particularly,Accessories,615.95
5377,Suffer,Clothing,97.18
5378,Main,Accessories,451.62
5379,Bar,Footwear,210.17
5380,Country,Clothing,909.76
5381,Life,Accessories,329.14
5382,American,Clothing,880.98
5383,Board,Footwear,607.92
5384,Head,Accessories,184.92
5385,Place,Clothing,756.56
5386,Thing,Clothing,500.17
5387,Not,Accessories,817.93
5388,Send,Clothing,454.14
5389,Successful,Footwear,698.3
5390,Way,Footwear,823.15
5391,Game,Footwear,392.17
5392,Nice,Footwear,726.62
5393,Executive,Clothing,902.92
5394,Question,Footwear,525.7
5395,Task,Clothing,145.18
5396,Hit,Accessories,875.54
5397,Consider,Accessories,183.0
5398,Sit,Footwear,619.97
5399,Future,Footwear,498.14
5400,Discussion,Accessories,835.71
5401,Wall,Footwear,767.1
5402,Cell,Clothing,545.84
5403,Sometimes,Footwear,406.31
5404,Authority,Clothing,510.67
5405,Under,Accessories,503.42
5406,Central,Clothing,900.32
5407,Tree,Clothing,97.69
5408,Hope,Footwear,816.29
5409,Dinner,Clothing,244.93
5410,Energy,Footwear,160.1
5411,Involve,Clothing,876.33
5412,Course,Footwear,827.17
5413,Money,Clothing,232.98
5414,Until,Footwear,477.88
5415,Else,Clothing,335.11
5416,Skin,Clothing,527.13
5417,Think,Clothing,909.55
5418,International,Footwear,785.46
5419,Seek,Clothing,840.67
5420,Discussion,Accessories,955.1
5421,Perform,Footwear,425.47
5422,Also,Footwear,489.69
5423,Son,Footwear,435.43
5424,Happy,Clothing,167.13
5425,Energy,Accessories,128.45
5426,Fight,Clothing,702.86
5427,Tonight,Clothing,159.37
5428,Wide,Clothing,334.54
5429,Ask,Footwear,679.31
5430,White,Footwear,526.79
5431,Mission,Footwear,592.18
5432,By,Footwear,294.9
5433,Late,Clothing,114.82
5434,Senior,Clothing,600.16
5435,Find,Accessories,93.91
5436,Sister,Footwear,54.97
5437,Congress,Footwear,673.51
5438,Something,Accessories,801.08
5439,Citizen,Footwear,221.47
5440,Series,Footwear,990.01
5441,Realize,Accessories,790.38
5442,Maybe,Footwear,214.52
5443,Use,Footwear,328.82
5444,Enter,Clothing,948.57
5445,Politics,Clothing,576.12
5446,Teach,Clothing,599.3
5447,Either,Clothing,283.49
5448,Real,Clothing,903.1
5449,Save,Accessories,70.61
5450,Crime,Clothing,126.36
5451,If,Clothing,412.63
5452,Fast,Footwear,38.22
5453,Start,Footwear,312.96
5454,Smile,Footwear,664.54
5455,Between,Clothing,233.0
5456,Sit,Footwear,308.14
5457,Guy,Footwear,531.1
5458,Head,Clothing,311.78
5459,Investment,Clothing,912.28
5460,Hotel,Clothing,850.9
5461,Sign,Clothing,877.02
5462,People,Footwear,474.9
5463,Try,Accessories,220.05
5464,Yard,Accessories,163.29
5465,Improve,Clothing,802.99
5466,Particularly,Footwear,664.77
5467,Tree,Footwear,502.64
5468,Officer,Accessories,975.43
5469,Draw,Accessories,315.53
5470,Eight,Clothing,591.71
5471,Particularly,Accessories,531.32
5472,Cultural,Clothing,645.74
5473,Health,Accessories,593.7
5474,If,Clothing,707.77
5475,Result,Clothing,409.32
5476,Study,Accessories,566.77
5477,Upon,Clothing,950.15
5478,He,Clothing,703.47
5479,Two,Accessories,257.37
5480,Decade,Clothing,775.7
5481,How,Footwear,630.38
5482,Why,Clothing,11.49
5483,Threat,Accessories,761.52
5484,Campaign,Clothing,594.17
5485,Early,Footwear,85.88
5486,Task,Footwear,361.93
5487,Evening,Clothing,228.73
5488,Husband,Clothing,684.85
5489,Arm,Accessories,306.61
5490,Land,Footwear,292.48
5491,Foot,Footwear,559.09
5492,Else,Footwear,782.41
5493,Community,Clothing,561.95
5494,Forget,Accessories,914.18
5495,Base,Clothing,241.96
5496,Evening,Clothing,446.64
5497,Body,Clothing,458.96
5498,Fall,Accessories,980.46
5499,Accept,Footwear,950.93
5500,Half,Clothing,903.59
5501,Political,Clothing,61.34
5502,Book,Footwear,984.74
5503,Organization,Accessories,660.93
5504,Federal,Clothing,726.12
5505,Rule,Accessories,670.5
5506,How,Footwear,124.92
5507,Property,Clothing,543.08
5508,One,Footwear,52.85
5509,Nation,Footwear,951.63
5510,Wrong,Footwear,569.17
5511,Nor,Clothing,655.53
5512,Staff,Footwear,241.05
5513,Appear,Footwear,231.77
5514,Stage,Footwear,442.82
5515,Always,Accessories,255.17
5516,Should,Accessories,363.98
5517,Wrong,Footwear,826.09
5518,Stay,Clothing,810.22
5519,Whole,Footwear,303.31
5520,Policy,Accessories,877.86
5521,Commercial,Accessories,807.1
5522,Spring,Footwear,508.93
5523,Middle,Footwear,175.32
5524,Budget,Clothing,299.31
5525,Culture,Footwear,50.4
5526,Responsibility,Clothing,61.51
5527,Animal,Clothing,931.31
5528,Only,Clothing,243.7
5529,Set,Footwear,431.43
5530,Game,Footwear,686.44
5531,Specific,Footwear,496.07
5532,Prevent,Footwear,496.03
5533,Top,Accessories,104.67
5534,Own,Accessories,702.05
5535,Choose,Accessories,320.12
5536,Wind,Clothing,54.92
5537,Open,Footwear,147.23
5538,Southern,Accessories,524.46
5539,Claim,Footwear,235.65
5540,Send,Clothing,185.98
5541,Personal,Footwear,139.87
5542,We,Accessories,164.03
5543,Personal,Clothing,551.23
5544,Enjoy,Footwear,639.55
5545,Per,Accessories,176.79
5546,Who,Footwear,382.86
5547,Fine,Footwear,718.81
5548,Identify,Clothing,989.85
5549,Dog,Footwear,826.24
5550,One,Clothing,512.91
5551,Policy,Accessories,764.31
5552,Analysis,Clothing,213.62
5553,Five,Accessories,87.76
5554,Player,Footwear,896.46
5555,Off,Clothing,16.56
5556,Interview,Footwear,41.88
5557,Music,Footwear,735.61
5558,Start,Clothing,532.81
5559,Student,Footwear,618.54
5560,Including,Footwear,325.66
5561,Try,Accessories,135.59
5562,Talk,Clothing,410.99
5563,Medical,Footwear,33.41
5564,Image,Footwear,451.4
5565,Job,Accessories,126.82
5566,Nothing,Accessories,70.9
5567,Item,Clothing,403.71
5568,Difference,Clothing,174.0
5569,Order,Footwear,546.43
5570,Accept,Clothing,12.67
5571,Day,Accessories,109.25
5572,Debate,Clothing,384.24
5573,Every,Footwear,343.94
5574,By,Clothing,116.89
5575,Sure,Clothing,804.88
5576,Order,Clothing,519.07
5577,Away,Clothing,205.78
5578,Party,Accessories,941.37
5579,Back,Footwear,307.32
5580,Any,Accessories,397.44
5581,Center,Footwear,23.62
5582,Behind,Accessories,646.56
5583,Right,Accessories,670.02
5584,Gun,Footwear,182.79
5585,Oil,Clothing,417.47
5586,Which,Footwear,192.19
5587,Quite,Accessories,256.75
5588,Ball,Footwear,961.89
5589,Voice,Accessories,673.84
5590,Energy,Footwear,813.84
5591,Reduce,Clothing,507.93
5592,Man,Clothing,604.28
5593,Light,Footwear,682.95
5594,Car,Accessories,463.92
5595,And,Clothing,112.3
5596,Sell,Footwear,508.26
5597,Design,Footwear,415.47
5598,Join,Footwear,503.94
5599,Get,Footwear,214.97
5600,See,Clothing,351.35
